type	subject	severity	instantiates	predicate	object	object_str	source	info
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004120	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004121	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004121	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004124	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004124	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004125	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004125	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004126	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004126	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004137	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004137	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004138	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004138	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004139	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004139	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004161	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004162	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004183	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004183	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004213	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004213	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004214	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004214	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004215	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004215	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004216	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004216	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004217	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004217	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004218	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004218	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004219	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004219	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004220	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004220	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004221	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004221	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004222	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004222	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004223	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004223	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004224	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004224	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004225	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004225	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004226	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004226	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004227	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004227	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004228	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004228	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004229	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004229	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004230	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004230	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004231	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004231	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0001-7258-9596 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
http://www.w3.org/ns/shacl#PatternConstraintComponent	CL:0004232	ERROR	None	dcterms:contributor	None	None	sqlite:cl-simple.db	Pattern violation: contributor = https://orcid.org/0000-0002-5260-9315 does not conform to ^orcid:[0-9]{4}-[0-9]{4}-[0-9]{4}-[0-9]{3}(?:[0-9]|X)|^<https://www.wikidata.org/entity/(Q|P)[0-9]+>$|^<https://github.com/orgs/[a-z-_]+/teams/>$|^(<https://ror.org/)[0-9a-z]{9}>$
